Name,Created,Tags,URL
Mindful Design: How and Why to Make Design Decisions for the Good of Those Using Your Product: Amazon.co.uk: Scott Riley: 9781484242339: Books,"August 24, 2021 3:59 PM",Reading,https://www.amazon.co.uk/Mindful-Design-Decisions-Those-Product/dp/1484242335/ref=sr_1_1?s=books&ie=UTF8&qid=1547586889&sr=1-1&keywords=mindful+design
Engineering growth: framework overview – Engineering Growth Framework – Medium,"August 24, 2021 3:59 PM",,https://medium.com/s/engineering-growth-framework/engineering-growth-framework-overview-4e02ab330524
The Royal College of Art future-proofs its curricula,"August 24, 2021 3:59 PM",,https://www.fastcompany.com/90297895/the-design-school-of-the-future-is-nothing-like-the-one-you-went-to
Oligarchic Tech and why we’ve well and truly fucked it,"August 24, 2021 3:59 PM",,https://medium.com/@scott_riley/oligarchic-tech-and-why-weve-well-and-truly-fucked-it-fb996640bb21
